# time, vertical, radial, transverse
0.000000000000000000e+00 4.614706995198503347e-21 8.563521078031044913e-21 0.000000000000000000e+00
3.999999910593032837e-02 3.302604454802349646e-21 3.242103730372036981e-21 0.000000000000000000e+00
7.999999821186065674e-02 -4.426674877322512023e-21 -9.566254448145628350e-21 0.000000000000000000e+00
1.199999973177909851e-01 -2.029513098023017078e-21 2.319768100278452378e-21 0.000000000000000000e+00
1.599999964237213135e-01 1.717873419693205518e-20 1.657030952628702124e-20 0.000000000000000000e+00
1.999999955296516418e-01 -2.327523543499410442e-20 -3.114401988568716268e-20 0.000000000000000000e+00
2.399999946355819702e-01 1.574483212607447329e-20 2.848599433491472536e-20 0.000000000000000000e+00
2.799999937415122986e-01 5.060399416834116689e-21 -4.906896265310934288e-21 0.000000000000000000e+00
3.199999928474426270e-01 -2.176286398025695405e-20 -2.355425385758280864e-20 0.000000000000000000e+00
3.599999919533729553e-01 1.767240064509678659e-20 2.273573227284941953e-20 0.000000000000000000e+00
3.999999910593032837e-01 1.373373834212543408e-20 1.832410089264158355e-20 0.000000000000000000e+00
4.399999901652336121e-01 -5.204604894970544316e-20 -7.408170495182276227e-20 0.000000000000000000e+00
4.799999892711639404e-01 5.219279046286828943e-20 7.300489960471169244e-20 0.000000000000000000e+00
5.199999883770942688e-01 2.953487819468137315e-20 6.164432124933228613e-20 0.000000000000000000e+00
5.599999874830245972e-01 -1.976784551516175514e-19 -3.393651859369128972e-19 0.000000000000000000e+00
5.999999865889549255e-01 3.885591868311167180e-19 6.400272832252086011e-19 0.000000000000000000e+00
6.399999856948852539e-01 -4.487753321882337863e-19 -6.826321478001773502e-19 0.000000000000000000e+00
6.799999848008155823e-01 1.487433910369873058e-19 4.753284156322479363e-20 0.000000000000000000e+00
7.199999839067459106e-01 9.684811229817570145e-19 2.073143841698765867e-18 0.000000000000000000e+00
7.599999830126762390e-01 -6.716453935950994670e-18 -1.185876596719026582e-17 0.000000000000000000e+00
7.999999821186065674e-01 -5.087380486656911785e-20 -2.616236684843898103e-18 0.000000000000000000e+00
8.399999812245368958e-01 -1.448789611458778478e-18 -5.216127727180719446e-18 0.000000000000000000e+00
8.799999803304672241e-01 3.588434308767319364e-18 2.736589638516306930e-18 0.000000000000000000e+00
9.199999794363975525e-01 2.332336007384583415e-19 -3.611003048717976114e-19 0.000000000000000000e+00
