# time, vertical, radial, transverse
0.000000000000000000e+00 2.373981487835408363e-21 7.608629857713822566e-21 0.000000000000000000e+00
3.999999910593032837e-02 -5.170702479517786224e-21 4.893659024673980482e-22 -0.000000000000000000e+00
7.999999821186065674e-02 3.790246410062536661e-21 -1.748570866766385982e-20 -0.000000000000000000e+00
1.199999973177909851e-01 1.639046786294784523e-21 3.099799505434930721e-20 0.000000000000000000e+00
1.599999964237213135e-01 -7.181689397839364644e-21 -2.761474934231955663e-20 -0.000000000000000000e+00
1.999999955296516418e-01 4.541534508462064461e-21 5.699121174984612273e-21 0.000000000000000000e+00
2.399999946355819702e-01 4.546462832877296687e-22 1.186103054351406198e-20 0.000000000000000000e+00
2.799999937415122986e-01 -8.092541975202040002e-21 -1.672524558671284474e-20 0.000000000000000000e+00
3.199999928474426270e-01 1.951525064214365648e-21 -2.892072734539397212e-20 -0.000000000000000000e+00
3.599999919533729553e-01 1.531974885438103488e-20 1.054999884217977583e-19 0.000000000000000000e+00
3.999999910593032837e-01 -3.579156691557727763e-20 -1.472805306548252933e-19 -0.000000000000000000e+00
4.399999901652336121e-01 3.198142439941875611e-20 1.022440264932811325e-19 0.000000000000000000e+00
4.799999892711639404e-01 1.137369690695777647e-20 3.787377136177383903e-20 -0.000000000000000000e+00
5.199999883770942688e-01 -6.701582606183365434e-20 -1.494019816163927462e-19 0.000000000000000000e+00
5.599999874830245972e-01 5.086171586299315634e-20 -2.088495239149779219e-20 -0.000000000000000000e+00
5.999999865889549255e-01 1.678105763858184276e-19 7.889657281339168822e-19 0.000000000000000000e+00
6.399999856948852539e-01 -7.007179665379226997e-19 -2.365141175687313361e-18 -0.000000000000000000e+00
6.799999848008155823e-01 1.553124631755054024e-18 4.647690802812576505e-18 0.000000000000000000e+00
7.199999839067459106e-01 -2.547892741858959515e-18 -7.039813790470361640e-18 -0.000000000000000000e+00
7.599999830126762390e-01 3.253407543525100151e-18 8.253812789916993009e-18 -0.000000000000000000e+00
7.999999821186065674e-01 -2.672624541446566604e-18 -5.107356235384941617e-18 0.000000000000000000e+00
8.399999812245368958e-01 -1.364859752357006105e-17 -4.914175346493721152e-17 -0.000000000000000000e+00
8.799999803304672241e-01 1.434481237083673655e-17 1.974764466285705694e-17 -0.000000000000000000e+00
9.199999794363975525e-01 8.073155768215657219e-18 1.143530942499637654e-17 -0.000000000000000000e+00
9.599999785423278809e-01 1.876688329502940225e-18 -3.985126502811909188e-18 -0.000000000000000000e+00
9.999999776482582092e-01 1.952617778442800287e-18 -6.242223549634219004e-18 -0.000000000000000000e+00
1.039999976754188538e+00 -6.490824744105339363e-18 -3.408186510205269256e-17 -0.000000000000000000e+00
