# time, vertical, radial, transverse
0.000000000000000000e+00 -3.413354932035872698e-20 3.958938634696096230e-19 0.000000000000000000e+00
3.999999910593032837e-02 -2.526931552893074626e-19 -2.221331101281975903e-19 0.000000000000000000e+00
7.999999821186065674e-02 -4.854736630477418616e-19 -8.684026511218689395e-19 0.000000000000000000e+00
1.199999973177909851e-01 1.729821292428823564e-18 2.076864575428771728e-18 0.000000000000000000e+00
1.599999964237213135e-01 -2.616078063510940185e-18 -2.485005779817583814e-18 0.000000000000000000e+00
1.999999955296516418e-01 2.255784465887700241e-18 1.563459477438300327e-18 0.000000000000000000e+00
2.399999946355819702e-01 -9.046611921803559175e-19 -3.108594626155536196e-20 0.000000000000000000e+00
2.799999937415122986e-01 -3.363576013271085610e-19 -7.450193493241385599e-19 0.000000000000000000e+00
3.199999928474426270e-01 -7.800051093909133088e-20 -3.888879973601433200e-19 0.000000000000000000e+00
3.599999919533729553e-01 2.263691840198589636e-18 3.078177542192861193e-18 0.000000000000000000e+00
3.999999910593032837e-01 -5.031695309298811730e-18 -5.530479938897769880e-18 0.000000000000000000e+00
4.399999901652336121e-01 5.993261765979695844e-18 5.619580406346358623e-18 0.000000000000000000e+00
4.799999892711639404e-01 -4.142037141718901331e-18 -2.906581130446283914e-18 0.000000000000000000e+00
5.199999883770942688e-01 6.774509415663487127e-19 -5.576499688686453161e-19 0.000000000000000000e+00
5.599999874830245972e-01 7.185707886492309622e-19 9.875959676719503526e-19 0.000000000000000000e+00
5.999999865889549255e-01 2.845674998752656524e-18 4.057060777995502623e-18 0.000000000000000000e+00
6.399999856948852539e-01 -1.105560932046501003e-17 -1.309671461058314921e-17 0.000000000000000000e+00
6.799999848008155823e-01 1.872322354756761227e-17 2.019192652369383612e-17 0.000000000000000000e+00
7.199999839067459106e-01 -1.924072785186581163e-17 -1.884585799416527168e-17 0.000000000000000000e+00
7.599999830126762390e-01 1.014834833767963560e-17 7.990382982825394229e-18 0.000000000000000000e+00
7.999999821186065674e-01 1.053278651852451630e-18 3.201704657840309463e-18 0.000000000000000000e+00
8.399999812245368958e-01 2.366664830333320334e-18 3.432091716604190840e-18 0.000000000000000000e+00
8.799999803304672241e-01 -3.799467594944872036e-17 -4.560080560622736669e-17 0.000000000000000000e+00
9.199999794363975525e-01 1.109281292883679255e-16 1.256324030691757832e-16 0.000000000000000000e+00
9.599999785423278809e-01 -1.956118794623762250e-16 -2.153859968530014218e-16 0.000000000000000000e+00
9.999999776482582092e-01 2.360560465604066647e-16 2.522811701055615854e-16 0.000000000000000000e+00
1.039999976754188538e+00 -1.474698656238615580e-16 -1.437510800315067068e-16 0.000000000000000000e+00
1.079999975860118866e+00 -1.695753890089690609e-16 -2.192865940742194719e-16 0.000000000000000000e+00
1.119999974966049194e+00 8.405028493143617711e-16 9.769391035661100331e-16 0.000000000000000000e+00
1.159999974071979523e+00 -2.185523044317960630e-15 -2.488890429958701181e-15 0.000000000000000000e+00
1.199999973177909851e+00 6.854860577732324091e-15 7.742967922240495185e-15 0.000000000000000000e+00
1.239999972283840179e+00 9.694683365523815646e-15 1.186978351324796629e-14 0.000000000000000000e+00
1.279999971389770508e+00 -9.088495862670242517e-16 4.698848933912813413e-16 0.000000000000000000e+00
1.319999970495700836e+00 4.222950665280222718e-16 1.901385025121271614e-15 0.000000000000000000e+00
1.359999969601631165e+00 6.689047440886497199e-16 2.341571962460875601e-15 0.000000000000000000e+00
1.399999968707561493e+00 -1.840437034843489479e-16 1.440169173292815703e-15 0.000000000000000000e+00
1.439999967813491821e+00 6.388401961885392626e-16 2.437339397147297913e-15 0.000000000000000000e+00
1.479999966919422150e+00 5.312453504302538992e-17 1.858298666775226634e-15 0.000000000000000000e+00
1.519999966025352478e+00 3.300857206340879112e-16 2.281561959534883650e-15 0.000000000000000000e+00
1.559999965131282806e+00 2.556850668042898317e-16 2.206862904131412473e-15 0.000000000000000000e+00
1.599999964237213135e+00 2.589932119008153818e-16 2.353712916374206354e-15 0.000000000000000000e+00
1.639999963343143463e+00 2.253529673907906008e-16 2.372876042500138383e-15 0.000000000000000000e+00
1.679999962449073792e+00 3.184997476637363586e-16 2.509445417672395512e-15 0.000000000000000000e+00
1.719999961555004120e+00 2.604270703159272639e-16 2.554629929363727545e-15 0.000000000000000000e+00
1.759999960660934448e+00 2.046915469691157372e-16 2.671663416549563308e-15 0.000000000000000000e+00
1.799999959766864777e+00 4.549892037175595439e-16 2.619417151436209624e-15 0.000000000000000000e+00
1.839999958872795105e+00 1.975321210920810561e-16 3.115375526249408716e-15 0.000000000000000000e+00
1.879999957978725433e+00 1.299062132602557402e-16 2.330658026039600197e-15 0.000000000000000000e+00
1.919999957084655762e+00 1.210254966281354447e-15 3.801924642175436208e-15 0.000000000000000000e+00
1.959999956190586090e+00 -1.536171068437397376e-15 2.182867145165800843e-15 0.000000000000000000e+00
1.999999955296516418e+00 3.609992563724518063e-15 3.658115863800049009e-15 0.000000000000000000e+00
2.039999954402446747e+00 -4.285822156816720928e-15 4.216661676764488440e-15 0.000000000000000000e+00
2.079999953508377075e+00 4.735408816486596922e-15 -1.280465163290500554e-14 0.000000000000000000e+00
2.119999952614307404e+00 3.203993663191794998e-14 -8.289797231554984109e-15 0.000000000000000000e+00
2.159999951720237732e+00 1.024239417165517731e-14 2.628322923555969943e-15 0.000000000000000000e+00
2.199999950826168060e+00 -3.264546394348144536e-16 -1.818146673031151070e-15 0.000000000000000000e+00
2.239999949932098389e+00 5.094742868095636041e-15 -3.139846739941276604e-17 0.000000000000000000e+00
2.279999949038028717e+00 4.041649517603218505e-16 -4.491571162361651666e-16 0.000000000000000000e+00
2.319999948143959045e+00 2.533230697736144150e-15 -7.226411835290491601e-16 0.000000000000000000e+00
2.359999947249889374e+00 1.346390927210450186e-15 -2.639610029291361620e-16 0.000000000000000000e+00
2.399999946355819702e+00 1.305326935835182632e-15 -6.306706927716731687e-16 0.000000000000000000e+00
2.439999945461750031e+00 1.345615019090473621e-15 -4.295402031857520393e-16 0.000000000000000000e+00
2.479999944567680359e+00 1.045848475769162164e-15 -4.746238992083817272e-16 0.000000000000000000e+00
2.519999943673610687e+00 9.735479252412914408e-16 -4.724611644633113779e-16 0.000000000000000000e+00
2.559999942779541016e+00 9.395992383360863224e-16 -4.560601955745368870e-16 0.000000000000000000e+00
2.599999941885471344e+00 7.656941306777297994e-16 -4.196974914520978850e-16 0.000000000000000000e+00
2.639999940991401672e+00 7.330658845603465670e-16 -4.482137446757405553e-16 0.000000000000000000e+00
2.679999940097332001e+00 6.673879106529057231e-16 -3.955285937990993404e-16 0.000000000000000000e+00
2.719999939203262329e+00 5.754225421696901596e-16 -4.014132719021290265e-16 0.000000000000000000e+00
2.759999938309192657e+00 5.388897261582315311e-16 -3.839885175693780234e-16 0.000000000000000000e+00
2.799999937415122986e+00 4.911880823783575994e-16 -3.656072367448359719e-16 0.000000000000000000e+00
2.839999936521053314e+00 4.250979400239884922e-16 -3.506589564494788657e-16 0.000000000000000000e+00
2.879999935626983643e+00 4.034420999232679640e-16 -3.449667419772595043e-16 0.000000000000000000e+00
2.919999934732913971e+00 3.589052066672593217e-16 -3.184214583598077409e-16 0.000000000000000000e+00
2.959999933838844299e+00 3.196522593498229766e-16 -3.151908749714493885e-16 0.000000000000000000e+00
2.999999932944774628e+00 2.984803868457674772e-16 -2.978993288706988164e-16 0.000000000000000000e+00
3.039999932050704956e+00 2.671983093023300267e-16 -2.844764967449009407e-16 0.000000000000000000e+00
3.079999931156635284e+00 2.377640921622514663e-16 -2.738262119237333576e-16 0.000000000000000000e+00
3.119999930262565613e+00 2.239985915366560277e-16 -2.632823307067155719e-16 0.000000000000000000e+00
3.159999929368495941e+00 1.971404999494552593e-16 -2.476063091307878608e-16 0.000000000000000000e+00
3.199999928474426270e+00 1.793883275240659744e-16 -2.422551769996061974e-16 0.000000000000000000e+00
