# time, vertical, radial, transverse
0.000000000000000000e+00 5.406470736488700407e-19 3.098516899626702267e-19 0.000000000000000000e+00
3.999999910593032837e-02 -8.951390627771615938e-19 -7.833922863937914817e-19 0.000000000000000000e+00
7.999999821186065674e-02 1.051241997629404173e-18 9.116121218539775275e-19 0.000000000000000000e+00
1.199999973177909851e-01 -8.121540886349976977e-19 -4.563498077914119167e-19 0.000000000000000000e+00
1.599999964237213135e-01 3.487242793198674949e-19 -2.956444513984024850e-19 0.000000000000000000e+00
1.999999955296516418e-01 -4.351875977590680061e-19 4.084937972947955302e-19 0.000000000000000000e+00
2.399999946355819702e-01 2.411195309832692184e-18 1.369267120026052084e-18 0.000000000000000000e+00
2.799999937415122986e-01 -7.665122393518687519e-18 -5.894292145967484225e-18 0.000000000000000000e+00
3.199999928474426270e-01 1.667468808591366024e-17 1.281264144927263351e-17 0.000000000000000000e+00
3.599999919533729553e-01 -2.785569429397583436e-17 -2.005796693265438197e-17 0.000000000000000000e+00
3.999999910593032837e-01 3.644328936934471129e-17 2.369432151317596761e-17 0.000000000000000000e+00
4.399999901652336121e-01 -3.281474485993385701e-17 -1.717719621956348646e-17 0.000000000000000000e+00
4.799999892711639404e-01 -7.022554520517587829e-18 -1.589212007820606298e-17 0.000000000000000000e+00
5.199999883770942688e-01 2.692663967609405671e-16 2.130160182714462441e-16 0.000000000000000000e+00
5.599999874830245972e-01 -1.206496730446815677e-16 -4.378959164023399460e-17 0.000000000000000000e+00
5.999999865889549255e-01 -1.377498507499694930e-16 -8.963508158922195929e-17 0.000000000000000000e+00
6.399999856948852539e-01 8.690599352121353489e-17 7.200132310390473270e-17 0.000000000000000000e+00
6.799999848008155823e-01 -5.146894231438637279e-17 1.560541451908648232e-18 0.000000000000000000e+00
7.199999839067459106e-01 4.955869540572167040e-17 -8.156084455549717087e-18 0.000000000000000000e+00
7.599999830126762390e-01 -4.761563241481781476e-17 9.038743376731873275e-17 0.000000000000000000e+00
7.999999821186065674e-01 7.329398393630981728e-17 -8.562348037958145363e-17 0.000000000000000000e+00
8.399999812245368958e-01 -6.823893636465073382e-17 1.425713449716568162e-16 0.000000000000000000e+00
8.799999803304672241e-01 3.964052721858024991e-17 -3.530482575297356000e-17 0.000000000000000000e+00
9.199999794363975525e-01 4.823464453220367738e-16 -6.748417019844055667e-16 0.000000000000000000e+00
9.599999785423278809e-01 -2.725242674350738974e-16 3.258754909038543975e-16 0.000000000000000000e+00
9.999999776482582092e-01 -2.450513094663620431e-16 2.741575837135314958e-16 0.000000000000000000e+00
1.039999976754188538e+00 1.198821663856506398e-16 -1.818603426218033022e-16 0.000000000000000000e+00
1.079999975860118866e+00 -8.212208002805710665e-17 1.072148159146309015e-16 0.000000000000000000e+00
1.119999974966049194e+00 3.039830364286899933e-17 -5.319140851497650736e-17 0.000000000000000000e+00
1.159999974071979523e+00 -1.128761097788810784e-17 1.370358839631080707e-17 0.000000000000000000e+00
1.199999973177909851e+00 -6.769069936126471446e-18 3.166224109008908648e-18 0.000000000000000000e+00
1.239999972283840179e+00 4.617369268089533286e-18 -9.142197668552399263e-18 0.000000000000000000e+00
1.279999971389770508e+00 -6.451118271797895673e-18 5.454376339912415084e-18 0.000000000000000000e+00
1.319999970495700836e+00 -2.044701250270009317e-19 -1.940398011356592496e-18 0.000000000000000000e+00
1.359999969601631165e+00 -1.123830908909440127e-18 -1.215860131196677701e-18 0.000000000000000000e+00
1.399999968707561493e+00 -1.834323746152222212e-18 1.023861230351030851e-18 0.000000000000000000e+00
1.439999967813491821e+00 -1.276438473723828916e-18 -2.384019899182021651e-19 0.000000000000000000e+00
1.479999966919422150e+00 -2.568001218605786618e-19 -1.028095837682485592e-18 0.000000000000000000e+00
1.519999966025352478e+00 -1.789522357285022936e-18 1.128313248045742592e-18 0.000000000000000000e+00
1.559999965131282806e+00 -2.375455223955214372e-19 -7.269154884852469684e-19 0.000000000000000000e+00
1.599999964237213135e+00 -8.538811816833913876e-19 1.022582000587135660e-20 0.000000000000000000e+00
1.639999963343143463e+00 -7.212041527964175182e-19 3.249395231250673641e-19 0.000000000000000000e+00
1.679999962449073792e+00 -5.218973965384066361e-19 -2.048637252300977924e-19 0.000000000000000000e+00
1.719999961555004120e+00 -3.677859203889966471e-19 -9.742790280142799778e-20 0.000000000000000000e+00
1.759999960660934448e+00 -7.195008802227676002e-19 3.875481197610497944e-19 0.000000000000000000e+00
1.799999959766864777e+00 -1.407157687935978263e-19 -3.166715905535966342e-19 0.000000000000000000e+00
1.839999958872795105e+00 -5.028657033108175242e-19 1.721714506857097300e-19 0.000000000000000000e+00
1.879999957978725433e+00 -2.982949663419276827e-19 1.064717143890447939e-19 0.000000000000000000e+00
1.919999957084655762e+00 -2.681889745872467943e-19 -9.826626774156466865e-20 0.000000000000000000e+00
1.959999956190586090e+00 -2.343938540434465161e-19 7.453397120116279144e-20 0.000000000000000000e+00
1.999999955296516418e+00 -3.255736373830586891e-19 1.402625202899798943e-19 0.000000000000000000e+00
2.039999954402446747e+00 -7.780991290928796627e-20 -1.370074314763769599e-19 0.000000000000000000e+00
2.079999953508377075e+00 -2.918966929428279491e-19 1.597909576958045493e-19 0.000000000000000000e+00
2.119999952614307404e+00 -1.184023931273259365e-19 1.597615300852339927e-20 0.000000000000000000e+00
2.159999951720237732e+00 -1.542501850053668223e-19 -2.836183557519689545e-20 0.000000000000000000e+00
2.199999950826168060e+00 -1.371263351757079559e-19 8.897745283320547047e-20 0.000000000000000000e+00
2.239999949932098389e+00 -1.473678275942802641e-19 3.814631418208591710e-20 0.000000000000000000e+00
2.279999949038028717e+00 -5.457947190734557631e-20 -4.650427945307456220e-20 0.000000000000000000e+00
2.319999948143959045e+00 -1.614742941455915811e-19 1.161019681603647795e-19 0.000000000000000000e+00
2.359999947249889374e+00 -4.717950287158601359e-20 -1.873498695204034682e-20 0.000000000000000000e+00
2.399999946355819702e+00 -9.323837730335072403e-20 1.133830301114358037e-20 0.000000000000000000e+00
2.439999945461750031e+00 -7.465328963007778361e-20 6.448532803915441643e-20 0.000000000000000000e+00
2.479999944567680359e+00 -7.015376468189061618e-20 1.728032657410949457e-21 0.000000000000000000e+00
2.519999943673610687e+00 -3.522327460814267658e-20 -1.703678208286874015e-21 0.000000000000000000e+00
2.559999942779541016e+00 -9.233155287802220158e-20 7.359909795923159426e-20 0.000000000000000000e+00
2.599999941885471344e+00 -1.027765301842009655e-20 -2.747613507381175000e-20 0.000000000000000000e+00
2.639999940991401672e+00 -6.693068280583248225e-20 3.093947088927961843e-20 0.000000000000000000e+00
2.679999940097332001e+00 -3.211465082131326373e-20 3.654731335700489639e-20 0.000000000000000000e+00
2.719999939203262329e+00 -3.760143954423256731e-20 -8.116116987366695471e-21 0.000000000000000000e+00
2.759999938309192657e+00 -2.234050225524697678e-20 1.849288310040720029e-20 0.000000000000000000e+00
2.799999937415122986e+00 -4.924501990899444020e-20 3.948116864194162571e-20 0.000000000000000000e+00
2.839999936521053314e+00 -1.020034687826409970e-21 -2.094209594361018591e-20 0.000000000000000000e+00
2.879999935626983643e+00 -4.247036486049182894e-20 3.537347583915107456e-20 0.000000000000000000e+00
2.919999934732913971e+00 -1.258714110008441039e-20 1.466519461246207350e-20 0.000000000000000000e+00
2.959999933838844299e+00 -1.915906432259362270e-20 -5.253891231404850436e-21 0.000000000000000000e+00
2.999999932944774628e+00 -1.553569745738059366e-20 2.412962749076541709e-20 0.000000000000000000e+00
3.039999932050704956e+00 -2.328864320588763878e-20 1.672195321589242746e-20 0.000000000000000000e+00
3.079999931156635284e+00 2.420048986095935436e-21 -1.175817305920645715e-20 0.000000000000000000e+00
3.119999930262565613e+00 -2.937328099505976287e-20 3.241150625399314004e-20 0.000000000000000000e+00
3.159999929368495941e+00 2.167329512303695247e-21 5.828935059071228108e-22 0.000000000000000000e+00
3.199999928474426270e+00 -1.524605340819107461e-20 1.497390599070058783e-21 0.000000000000000000e+00
3.239999927580356598e+00 -6.203482826094842264e-21 2.079541991406586108e-20 0.000000000000000000e+00
3.279999926686286926e+00 -1.142434757639421238e-20 3.634999302448705460e-21 0.000000000000000000e+00
3.319999925792217255e+00 3.012600473084603571e-21 -2.063155989162624141e-21 0.000000000000000000e+00
3.359999924898147583e+00 -1.717232771625276776e-20 2.459141978761181318e-20 0.000000000000000000e+00
3.399999924004077911e+00 5.354355835152091508e-21 -6.013173333485611552e-21 0.000000000000000000e+00
3.439999923110008240e+00 -9.519434570393059397e-21 7.661692507099360285e-21 0.000000000000000000e+00
3.479999922215938568e+00 -1.606540536158718266e-21 1.457181770092575051e-20 0.000000000000000000e+00
3.519999921321868896e+00 -3.243879064029897920e-21 -2.143948222510516723e-21 0.000000000000000000e+00
3.559999920427799225e+00 1.342085511168988943e-21 5.104413958179066536e-21 0.000000000000000000e+00
3.599999919533729553e+00 -9.744672752276530017e-21 1.557890027470421272e-20 0.000000000000000000e+00
3.639999918639659882e+00 8.815134606265928762e-21 -7.565896794403671519e-21 0.000000000000000000e+00
3.679999917745590210e+00 -8.619701475254261021e-21 1.204878117277985588e-20 0.000000000000000000e+00
3.719999916851520538e+00 3.388203595022787808e-21 6.932983069418697838e-21 0.000000000000000000e+00
3.759999915957450867e+00 -1.598125322743726570e-21 -2.657311370057868911e-21 0.000000000000000000e+00
3.799999915063381195e+00 2.176601583414594626e-21 8.448640073766001522e-21 0.000000000000000000e+00
3.839999914169311523e+00 -3.982847829320235254e-21 7.762581844872330044e-21 0.000000000000000000e+00
3.879999913275241852e+00 6.841746198915644122e-21 -5.457333827507682800e-21 0.000000000000000000e+00
3.919999912381172180e+00 -5.215901637711795269e-21 1.190922921523451886e-20 0.000000000000000000e+00
3.959999911487102509e+00 5.282453912514029676e-21 1.522065645076509253e-21 0.000000000000000000e+00
3.999999910593032837e+00 -4.237263055983931274e-22 -8.039825729611039692e-22 0.000000000000000000e+00
4.039999909698963165e+00 2.128750566043891057e-21 8.431474270764739658e-21 0.000000000000000000e+00
4.079999908804893494e+00 -2.955342495170043997e-22 2.007729790420853662e-21 0.000000000000000000e+00
4.119999907910823822e+00 6.152608420961769610e-21 -1.777934812707826504e-21 0.000000000000000000e+00
4.159999907016754150e+00 -3.787127752730157714e-21 1.094691924663493513e-20 0.000000000000000000e+00
4.199999906122684479e+00 7.249100235640071785e-21 -2.452748731229803875e-21 0.000000000000000000e+00
4.239999905228614807e+00 -6.454702088376507693e-22 2.219459247498889540e-21 0.000000000000000000e+00
4.279999904334545135e+00 3.473834794931463153e-21 6.692281658615684588e-21 0.000000000000000000e+00
4.319999903440475464e+00 1.169899405795149640e-21 -8.543462968191307396e-22 0.000000000000000000e+00
4.359999902546405792e+00 4.675681793742115056e-21 9.441196766601934455e-22 0.000000000000000000e+00
4.399999901652336121e+00 -1.168594280898105483e-21 7.710462341492530573e-21 0.000000000000000000e+00
4.439999900758266449e+00 6.484620826086029872e-21 -3.423632051635650256e-21 0.000000000000000000e+00
4.479999899864196777e+00 -6.998316166573204627e-22 4.511181487032445510e-21 0.000000000000000000e+00
4.519999898970127106e+00 4.017513219878310721e-21 4.200093371764524148e-21 0.000000000000000000e+00
4.559999898076057434e+00 2.097984861393342743e-21 -2.111275307470350863e-21 0.000000000000000000e+00
4.599999897181987762e+00 3.826212832791498508e-21 3.378838300704956328e-21 0.000000000000000000e+00
4.639999896287918091e+00 -9.104800113846067983e-23 4.349642495071748443e-21 0.000000000000000000e+00
4.679999895393848419e+00 6.550710622832412775e-21 -3.197522573827882536e-21 0.000000000000000000e+00
4.719999894499778748e+00 -5.342923827811319555e-22 5.590249656961533007e-21 0.000000000000000000e+00
4.759999893605709076e+00 5.046477326686727542e-21 9.115876196119644304e-22 0.000000000000000000e+00
4.799999892711639404e+00 1.841675498326367380e-21 -7.170306162151974635e-22 0.000000000000000000e+00
4.839999891817569733e+00 3.074515234402497437e-21 4.257286036590812710e-21 0.000000000000000000e+00
4.879999890923500061e+00 1.467177412450837609e-21 1.256479322364612051e-21 0.000000000000000000e+00
4.919999890029430389e+00 5.170910299057141381e-21 -1.634561726859829119e-21 0.000000000000000000e+00
4.959999889135360718e+00 -1.987506692557872248e-22 6.011616733303526762e-21 0.000000000000000000e+00
4.999999888241291046e+00 5.027759925724240731e-21 -7.525561045440554901e-22 0.000000000000000000e+00
5.039999887347221375e+00 1.468079972255509467e-21 5.591823537542950502e-23 0.000000000000000000e+00
5.079999886453151703e+00 3.432139010328683013e-21 3.367955059729866067e-21 0.000000000000000000e+00
5.119999885559082031e+00 2.059134203591384170e-21 -2.315826321819258732e-22 0.000000000000000000e+00
5.159999884665012360e+00 4.490279479796300380e-21 1.867389158860533071e-22 0.000000000000000000e+00
5.199999883770942688e+00 3.276109055150300326e-22 4.218537469569128342e-21 0.000000000000000000e+00
5.239999882876873016e+00 5.196955044084461594e-21 -1.826427364903793401e-21 0.000000000000000000e+00
5.279999881982803345e+00 9.477492426412936976e-22 2.328825075892382354e-21 0.000000000000000000e+00
5.319999881088733673e+00 3.378676183274365158e-21 2.584483809187077146e-21 0.000000000000000000e+00
5.359999880194664001e+00 2.597683078420232429e-21 -1.323575247624830930e-21 0.000000000000000000e+00
5.399999879300594330e+00 3.226441549486480921e-21 1.384974439133657299e-21 0.000000000000000000e+00
5.439999878406524658e+00 1.109745426219888034e-21 2.829306140483822868e-21 0.000000000000000000e+00
5.479999877512454987e+00 4.656258170143701385e-21 -1.730620283524331482e-21 0.000000000000000000e+00
5.519999876618385315e+00 3.415713365484407445e-22 2.704123062358121555e-21 0.000000000000000000e+00
5.559999875724315643e+00 3.946187916881172418e-21 7.528056471528544269e-22 0.000000000000000000e+00
5.599999874830245972e+00 2.082334503938909739e-21 -8.118481105157116268e-22 0.000000000000000000e+00
5.639999873936176300e+00 3.073107791351503935e-21 2.227159711765125734e-21 0.000000000000000000e+00
5.679999873042106628e+00 1.543015969218686425e-21 1.217347858073480911e-21 0.000000000000000000e+00
5.719999872148036957e+00 3.864173322654096691e-21 -1.493979766564734869e-21 0.000000000000000000e+00
5.759999871253967285e+00 7.058530968606647502e-22 3.204950871804612939e-21 0.000000000000000000e+00
5.799999870359897614e+00 3.986140200140653286e-21 -2.311864619741754791e-22 0.000000000000000000e+00
5.839999869465827942e+00 1.463005560253805039e-21 -3.093536236065120025e-22 0.000000000000000000e+00
5.879999868571758270e+00 2.462849579387693962e-21 2.138034915333264523e-21 0.000000000000000000e+00
5.919999867677688599e+00 2.067626382995513296e-21 -2.440274613491056210e-22 0.000000000000000000e+00
5.959999866783618927e+00 3.512572220643051013e-21 -3.189243216183968031e-22 0.000000000000000000e+00
5.999999865889549255e+00 6.649561328231357154e-22 2.957146307380753687e-21 0.000000000000000000e+00
6.039999864995479584e+00 3.601971002353821014e-21 -1.191258093058422693e-21 0.000000000000000000e+00
6.079999864101409912e+00 1.312013523602218075e-21 9.063232937478460652e-22 0.000000000000000000e+00
6.119999863207340240e+00 2.727509126998484404e-21 1.597786990714666959e-21 0.000000000000000000e+00
6.159999862313270569e+00 1.794067088667361588e-21 -7.920293683127966335e-22 0.000000000000000000e+00
6.199999861419200897e+00 2.634698603287688615e-21 8.450572863694106122e-22 0.000000000000000000e+00
6.239999860525131226e+00 1.034238835018186456e-21 1.798285779841535347e-21 0.000000000000000000e+00
6.279999859631061554e+00 3.538291593940812814e-21 -1.397661321789200989e-21 0.000000000000000000e+00
6.319999858736991882e+00 8.935668915910356397e-22 1.496508389209338998e-21 0.000000000000000000e+00
6.359999857842922211e+00 2.724035766732413417e-21 8.923578320718662138e-22 0.000000000000000000e+00
