# time, vertical, radial, transverse
0.000000000000000000e+00 -2.421408566988248209e-22 -1.213629730045795500e-22 0.000000000000000000e+00
3.999999910593032837e-02 -3.093466318659921043e-22 2.051363452437726891e-22 -0.000000000000000000e+00
7.999999821186065674e-02 2.745942708770599006e-22 6.455320544773713653e-23 -0.000000000000000000e+00
1.199999973177909851e-01 5.382631940165083993e-23 -9.311600024375366490e-23 0.000000000000000000e+00
1.599999964237213135e-01 -4.956745414119723426e-23 1.342499871270774905e-22 -0.000000000000000000e+00
1.999999955296516418e-01 3.774902879172259966e-23 -2.370292691011855170e-22 0.000000000000000000e+00
2.399999946355819702e-01 -1.935206626058061508e-22 1.454559850344594484e-22 -0.000000000000000000e+00
2.799999937415122986e-01 2.095224544973461972e-22 2.560429024356381219e-23 -0.000000000000000000e+00
3.199999928474426270e-01 -2.764810176358878510e-22 2.013474498241407959e-24 0.000000000000000000e+00
3.599999919533729553e-01 2.938623708814702896e-22 3.747010701715681093e-24 -0.000000000000000000e+00
3.999999910593032837e-01 -1.097636541658175875e-22 -8.619031888201789500e-23 0.000000000000000000e+00
4.399999901652336121e-01 -3.102909715835267156e-22 -6.376314476419509037e-25 -0.000000000000000000e+00
4.799999892711639404e-01 1.387344923386990609e-22 2.163061907367591686e-22 -0.000000000000000000e+00
5.199999883770942688e-01 9.815785517730547247e-23 -1.447533577447757171e-22 -0.000000000000000000e+00
5.599999874830245972e-01 2.220719750312128032e-22 -4.879872506080574015e-23 0.000000000000000000e+00
5.999999865889549255e-01 -2.829182506047800696e-22 -2.083847192579924193e-22 0.000000000000000000e+00
6.399999856948852539e-01 -2.580798650342330982e-22 3.501370144931570503e-22 -0.000000000000000000e+00
6.799999848008155823e-01 1.661490678372956674e-23 -3.323994519632833617e-22 0.000000000000000000e+00
7.199999839067459106e-01 2.034752952795315823e-22 7.087825224516564953e-22 -0.000000000000000000e+00
7.599999830126762390e-01 -4.249477001394553310e-22 -9.806382195165497142e-22 0.000000000000000000e+00
7.999999821186065674e-01 -7.083672244334593605e-22 9.898008102027234486e-22 -0.000000000000000000e+00
8.399999812245368958e-01 2.385537243299040999e-22 -9.703315981823835471e-22 -0.000000000000000000e+00
8.799999803304672241e-01 -6.140386403785669400e-22 4.598410896505812043e-22 0.000000000000000000e+00
9.199999794363975525e-01 -6.310140747700643987e-22 -1.327313952970143929e-21 0.000000000000000000e+00
9.599999785423278809e-01 -7.653704301446851115e-22 1.666653474785562264e-21 -0.000000000000000000e+00
9.999999776482582092e-01 8.622968721283542843e-22 -1.232297222486522600e-21 0.000000000000000000e+00
1.039999976754188538e+00 -1.090496425604214946e-21 -3.207670147276076431e-22 -0.000000000000000000e+00
1.079999975860118866e+00 8.987576052277291149e-22 1.679053752923209805e-21 0.000000000000000000e+00
1.119999974966049194e+00 -1.675801627243345264e-21 -3.740838792509748678e-21 -0.000000000000000000e+00
1.159999974071979523e+00 8.809287237454555807e-22 4.634106517187319876e-21 0.000000000000000000e+00
1.199999973177909851e+00 9.187721694559059813e-24 -4.835039817407960552e-21 -0.000000000000000000e+00
1.239999972283840179e+00 -1.894034426186408536e-21 3.110080569967977085e-21 0.000000000000000000e+00
1.279999971389770508e+00 2.856862010958139022e-21 -6.154216407594504024e-22 -0.000000000000000000e+00
1.319999970495700836e+00 -3.892240329150808913e-21 1.923940317283268403e-21 -0.000000000000000000e+00
1.359999969601631165e+00 4.891949174634646815e-21 -3.997345629613846619e-21 0.000000000000000000e+00
1.399999968707561493e+00 -2.868050160031998803e-21 5.462728495331248794e-21 -0.000000000000000000e+00
1.439999967813491821e+00 -4.853994823861285675e-22 -4.611442818713840235e-21 0.000000000000000000e+00
1.479999966919422150e+00 5.127945314598037282e-21 -3.279182010373915944e-21 -0.000000000000000000e+00
1.519999966025352478e+00 -7.536509201599984585e-21 1.407989839208312511e-20 -0.000000000000000000e+00
1.559999965131282806e+00 5.993537797621684945e-21 -2.033961209235713067e-20 0.000000000000000000e+00
1.599999964237213135e+00 -1.002445742415147843e-21 1.406918818247504551e-20 -0.000000000000000000e+00
1.639999963343143463e+00 -2.622088459247606840e-21 2.283182993778609762e-21 0.000000000000000000e+00
1.679999962449073792e+00 2.147581426470424098e-21 -1.720745785860344989e-20 0.000000000000000000e+00
1.719999961555004120e+00 -5.786633323623391752e-22 2.026610127359163198e-20 -0.000000000000000000e+00
1.759999960660934448e+00 1.817743395804427709e-21 -9.146963748207782041e-21 -0.000000000000000000e+00
1.799999959766864777e+00 -3.798390935116913230e-21 -9.616796887712553388e-21 0.000000000000000000e+00
1.839999958872795105e+00 2.036547812167555421e-21 2.379323086643125917e-20 -0.000000000000000000e+00
1.879999957978725433e+00 1.118456225412956116e-21 -2.025011235673446479e-20 -0.000000000000000000e+00
