# time, vertical, radial, transverse
0.000000000000000000e+00 6.086106168368133613e-21 -1.861274540715385451e-20 0.000000000000000000e+00
3.999999910593032837e-02 2.268860589538235320e-20 -3.278833673903136839e-21 0.000000000000000000e+00
7.999999821186065674e-02 -1.991237331822048942e-20 -9.849166417552625307e-21 0.000000000000000000e+00
1.199999973177909851e-01 1.536130912427324903e-20 1.730092662910465414e-20 0.000000000000000000e+00
1.599999964237213135e-01 -4.247366450726985971e-20 -9.282931387133431392e-21 0.000000000000000000e+00
1.999999955296516418e-01 3.891173400916159484e-20 -2.462546945025678845e-21 0.000000000000000000e+00
2.399999946355819702e-01 6.588511041627499054e-21 4.009423355455510676e-20 0.000000000000000000e+00
2.799999937415122986e-01 -2.699078140722122186e-20 -3.696077692438848425e-20 0.000000000000000000e+00
3.199999928474426270e-01 -3.120933570244233535e-21 -8.226636964536737782e-21 0.000000000000000000e+00
3.599999919533729553e-01 6.381760613294319006e-20 3.500344246276654323e-20 0.000000000000000000e+00
3.999999910593032837e-01 -9.484784823143855198e-20 -3.370086778886616358e-20 0.000000000000000000e+00
4.399999901652336121e-01 7.651961641386151703e-20 1.182511550723575088e-20 0.000000000000000000e+00
4.799999892711639404e-01 -1.267681000172160729e-20 3.308718078187667016e-20 0.000000000000000000e+00
5.199999883770942688e-01 -1.886071731860283879e-20 -6.963383202673868146e-20 0.000000000000000000e+00
5.599999874830245972e-01 -2.988937922054902238e-20 4.893211371381767449e-20 0.000000000000000000e+00
5.999999865889549255e-01 1.659075642237439992e-19 3.940425813198089642e-21 0.000000000000000000e+00
6.399999856948852539e-01 -3.182716609444469618e-19 -6.160506745800376007e-20 0.000000000000000000e+00
6.799999848008155823e-01 3.584152727853507022e-19 8.841406088322401924e-20 0.000000000000000000e+00
7.199999839067459106e-01 -1.951775630004704263e-19 -4.738382631330751246e-20 0.000000000000000000e+00
7.599999830126762390e-01 -1.096905543818138549e-19 -4.273542435839772325e-20 0.000000000000000000e+00
7.999999821186065674e-01 1.978643122129142523e-19 1.241448189830407605e-19 0.000000000000000000e+00
8.399999812245368958e-01 4.977189237251877805e-19 -8.254442946054041474e-21 0.000000000000000000e+00
8.799999803304672241e-01 -2.533983206376433605e-18 -4.067842382937670242e-19 0.000000000000000000e+00
9.199999794363975525e-01 6.061061751097440954e-18 9.993016719818115716e-19 0.000000000000000000e+00
9.599999785423278809e-01 -1.027965452522039539e-17 -1.521003898233175344e-18 0.000000000000000000e+00
9.999999776482582092e-01 1.315394509583711686e-17 1.495187287218868896e-18 0.000000000000000000e+00
1.039999976754188538e+00 -1.131356228142976842e-17 -4.155902133788913985e-19 0.000000000000000000e+00
1.079999975860118866e+00 -2.663411200046539424e-18 -2.668518340215087268e-18 0.000000000000000000e+00
1.119999974966049194e+00 1.029893383383750977e-16 1.954484917223453765e-17 0.000000000000000000e+00
1.159999974071979523e+00 -8.014615625143052045e-17 -1.520410925149917734e-17 0.000000000000000000e+00
1.199999973177909851e+00 -9.702632576227188440e-17 -1.833457686007023016e-17 0.000000000000000000e+00
1.239999972283840179e+00 3.782484307885170553e-17 3.191604837775230908e-17 0.000000000000000000e+00
1.279999971389770508e+00 -2.950141020119190241e-17 -1.289139408618211911e-17 0.000000000000000000e+00
1.319999970495700836e+00 4.185223206877709032e-17 -2.079165913164615871e-17 0.000000000000000000e+00
1.359999969601631165e+00 -1.838829368352890129e-17 -7.976970635354519576e-18 0.000000000000000000e+00
1.399999968707561493e+00 -2.114522457122802775e-17 -1.353019475936889701e-17 0.000000000000000000e+00
1.439999967813491821e+00 5.942861363291741427e-17 -2.002293913392350215e-19 0.000000000000000000e+00
1.479999966919422150e+00 -2.382627129554748810e-17 -1.823309250175952986e-17 0.000000000000000000e+00
1.519999966025352478e+00 4.161814227700233461e-18 -9.314776398241521388e-18 0.000000000000000000e+00
1.559999965131282806e+00 8.557463996112347054e-18 -4.784889519214630560e-18 0.000000000000000000e+00
1.599999964237213135e+00 3.368504717946053039e-17 1.574368588626384771e-17 0.000000000000000000e+00
1.639999963343143463e+00 5.217473581433296813e-17 -3.625661833211779718e-18 0.000000000000000000e+00
1.679999962449073792e+00 2.707690000534057789e-18 -3.523067012429237347e-17 0.000000000000000000e+00
1.719999961555004120e+00 -1.120437681674957378e-17 -8.668481372296810358e-18 0.000000000000000000e+00
1.759999960660934448e+00 2.518234401941299687e-17 9.365291334688663798e-18 0.000000000000000000e+00
1.799999959766864777e+00 -1.539379823952913352e-17 3.595012007281184664e-18 0.000000000000000000e+00
1.839999958872795105e+00 -4.789023194462060952e-18 -1.899107359349727711e-17 0.000000000000000000e+00
1.879999957978725433e+00 3.098070621490478855e-17 -2.171292901039123631e-18 0.000000000000000000e+00
1.919999957084655762e+00 -2.529853582382202310e-17 3.306413767859340019e-18 0.000000000000000000e+00
1.959999956190586090e+00 -5.131562706083059338e-18 -3.678794577717781601e-17 0.000000000000000000e+00
1.999999955296516418e+00 -6.042070314288139390e-17 -2.089456655085086904e-17 0.000000000000000000e+00
2.039999954402446747e+00 -1.152600347995758029e-16 -5.109129846096039257e-17 0.000000000000000000e+00
2.079999953508377075e+00 3.992719948291778786e-17 -9.295198321342468806e-17 0.000000000000000000e+00
2.119999952614307404e+00 1.770020090043544801e-17 3.535534143447876358e-16 0.000000000000000000e+00
2.159999951720237732e+00 -1.248179376125335734e-16 3.471957445144653606e-16 0.000000000000000000e+00
2.199999950826168060e+00 3.084870614111423512e-17 -1.942153126001358185e-16 0.000000000000000000e+00
2.239999949932098389e+00 1.167211905121803270e-16 -5.564652383327484347e-17 0.000000000000000000e+00
2.279999949038028717e+00 1.215455308556556702e-16 1.009405869990587247e-17 0.000000000000000000e+00
2.319999948143959045e+00 -1.433048304170370178e-17 -8.554308861494064459e-17 0.000000000000000000e+00
2.359999947249889374e+00 -3.329436853528023067e-17 7.278680801391602485e-17 0.000000000000000000e+00
2.399999946355819702e+00 1.199086084961891205e-16 7.450285553932190956e-17 0.000000000000000000e+00
2.439999945461750031e+00 -6.674949824810028151e-17 -3.497241809964180144e-17 0.000000000000000000e+00
2.479999944567680359e+00 -2.466420084238052476e-17 -1.199696562252938916e-18 0.000000000000000000e+00
2.519999943673610687e+00 6.800024956464768367e-17 3.514631884172558950e-18 0.000000000000000000e+00
2.559999942779541016e+00 -1.068378388881683429e-16 -6.990201026201249020e-17 0.000000000000000000e+00
2.599999941885471344e+00 -2.175545878708362625e-17 3.636337816715240912e-17 0.000000000000000000e+00
2.639999940991401672e+00 -6.240557879209519039e-18 -2.410346642136573795e-19 0.000000000000000000e+00
2.679999940097332001e+00 -3.888409957289696036e-17 -1.186851784586906451e-16 0.000000000000000000e+00
2.719999939203262329e+00 8.384005166590214707e-18 -7.257898896932602143e-17 0.000000000000000000e+00
2.759999938309192657e+00 -5.037736520171165784e-17 -3.016797639429569393e-17 0.000000000000000000e+00
2.799999937415122986e+00 2.502802573144436195e-17 6.299080327153206425e-18 0.000000000000000000e+00
2.839999936521053314e+00 -1.592409051954746391e-17 -2.974453009665012406e-17 0.000000000000000000e+00
2.879999935626983643e+00 -2.408643811941146979e-17 -2.116867899894714487e-17 0.000000000000000000e+00
2.919999934732913971e+00 9.950950741767884299e-17 9.940716624259950066e-17 0.000000000000000000e+00
2.959999933838844299e+00 -4.772416874766350195e-17 1.693767309188843002e-17 0.000000000000000000e+00
2.999999932944774628e+00 -2.555271238088607904e-17 -7.855382561683655024e-17 0.000000000000000000e+00
3.039999932050704956e+00 1.004189178347587684e-16 5.810398980975151882e-17 0.000000000000000000e+00
3.079999931156635284e+00 -5.328290164470673107e-18 1.063684653490781913e-17 0.000000000000000000e+00
3.119999930262565613e+00 -8.133642375469207993e-17 -1.544647216796875182e-16 0.000000000000000000e+00
3.159999929368495941e+00 -5.284978076815605620e-17 -1.123897135257720960e-16 0.000000000000000000e+00
3.199999928474426270e+00 2.429635263979435117e-17 8.077772706747055405e-17 0.000000000000000000e+00
3.239999927580356598e+00 -2.169632725417614032e-17 8.197939395904541696e-17 0.000000000000000000e+00
3.279999926686286926e+00 1.670220284722745536e-18 -4.604103788733483021e-17 0.000000000000000000e+00
3.319999925792217255e+00 1.076598763465881472e-16 -1.457394659519195516e-17 0.000000000000000000e+00
3.359999924898147583e+00 3.339574858546257160e-17 -3.785436600446701640e-17 0.000000000000000000e+00
3.399999924004077911e+00 2.499315189197659543e-18 -1.158585399389266991e-17 0.000000000000000000e+00
3.439999923110008240e+00 -8.256638422608375766e-18 2.066258154809474965e-17 0.000000000000000000e+00
3.479999922215938568e+00 -4.291280731558800197e-17 -6.379115860909223960e-18 0.000000000000000000e+00
3.519999921321868896e+00 -2.084984211251139686e-18 6.999503821134567952e-17 0.000000000000000000e+00
3.559999920427799225e+00 9.524038992822170572e-18 1.624507457017898611e-16 0.000000000000000000e+00
3.599999919533729553e+00 6.939993053674697883e-17 1.507129818201065154e-16 0.000000000000000000e+00
3.639999918639659882e+00 7.998409867286682902e-17 5.303649604320526324e-17 0.000000000000000000e+00
3.679999917745590210e+00 -1.459026616066694285e-17 -1.790020801126957025e-17 0.000000000000000000e+00
